vehicle_id,timestamp,speed,engine_temp,fuel_efficiency,ambient_temp,rpm,brake_events,fault_code,anomaly_type,anomaly_detected,anomaly_score,analysis_timestamp
VEH-038,2025-07-03,55.89,88.45,20.0,32,2466,1,,normal,0,2.4825182e-05,2025-07-27 16:05:16
VEH-039,2025-07-03,66.13,90.22,19.02,27,4910,0,,high_rpm,0,0.22332117,2025-07-27 16:05:16
VEH-040,2025-07-03,57.74,74.04,7.36,35,4431,3,,low_fuel_efficiency,0,0.27972403,2025-07-27 16:05:16
VEH-041,2025-07-03,74.85,86.06,14.97,40,3021,5,,normal,0,0.021531496,2025-07-27 16:05:16
VEH-042,2025-07-03,47.61,97.97,11.58,28,4035,4,,normal,0,0.050255924,2025-07-27 16:05:16
VEH-043,2025-07-03,35.95,99.69,16.33,39,2991,6,,excessive_braking,1,0.99426466,2025-07-27 16:05:16
VEH-044,2025-07-03,68.83,89.19,15.89,34,2836,4,,normal,0,0.001163807,2025-07-27 16:05:16
VEH-045,2025-07-03,38.81,91.35,14.86,38,3247,6,,excessive_braking,1,0.992922,2025-07-27 16:05:16
VEH-046,2025-07-03,59.95,74.17,12.4,40,3618,5,,normal,0,0.04961378,2025-07-27 16:05:16
VEH-047,2025-07-03,74.85,79.6,22.15,40,4713,3,,normal,0,0.11618787,2025-07-27 16:05:16
VEH-048,2025-07-03,70.06,78.21,9.95,35,2799,2,,normal,0,0.0028918325,2025-07-27 16:05:16
VEH-049,2025-07-03,66.53,84.74,19.05,37,3773,5,,normal,0,0.020089941,2025-07-27 16:05:16
VEH-050,2025-07-03,64.26,95.75,16.29,28,4805,0,,high_rpm,0,0.26648602,2025-07-27 16:05:16
VEH-051,2025-07-03,61.8,80.68,17.02,28,3697,6,,excessive_braking,1,0.98541236,2025-07-27 16:05:16
VEH-052,2025-07-03,58.19,86.59,9.62,30,4752,3,,normal,0,0.31900835,2025-07-27 16:05:16
VEH-053,2025-07-03,70.94,74.82,15.78,40,2726,5,,normal,0,0.015380867,2025-07-27 16:05:16
VEH-054,2025-07-03,55.65,75.9,17.74,26,3961,1,,normal,0,0.0006466433,2025-07-27 16:05:16
VEH-055,2025-07-03,29.48,83.37,9.04,29,3436,1,,normal,0,0.08889811,2025-07-27 16:05:16
VEH-056,2025-07-03,72.69,87.9,15.9,25,4497,5,,normal,0,0.04996104,2025-07-27 16:05:16
VEH-057,2025-07-03,70.64,76.77,13.72,33,4324,5,,normal,0,0.059695736,2025-07-27 16:05:16
VEH-058,2025-07-03,45.02,93.57,18.01,38,4593,6,,excessive_braking,1,0.99579126,2025-07-27 16:05:16
VEH-059,2025-07-03,68.88,79.05,12.14,35,3845,4,,normal,0,0.023902662,2025-07-27 16:05:16
VEH-060,2025-07-03,45.11,89.73,10.7,32,2271,4,,normal,0,0.052678443,2025-07-27 16:05:16
VEH-061,2025-07-03,76.19,88.71,16.15,28,3566,4,,normal,0,0.0029805456,2025-07-27 16:05:16
VEH-062,2025-07-03,43.66,75.84,17.15,29,2578,5,,normal,0,0.010243834,2025-07-27 16:05:16
VEH-063,2025-07-03,41.32,87.46,19.03,31,3588,5,,normal,0,0.024728885,2025-07-27 16:05:16
VEH-064,2025-07-03,30.45,85.93,12.38,32,2033,3,,normal,0,0.0163559,2025-07-27 16:05:16
VEH-065,2025-07-03,53.08,76.17,16.8,27,2840,3,,normal,0,0.00031382614,2025-07-27 16:05:16
VEH-066,2025-07-03,58.83,74.97,13.15,26,3242,5,,normal,0,0.02429877,2025-07-27 16:05:16
VEH-067,2025-07-03,57.01,79.83,10.47,31,3984,4,,normal,0,0.061635062,2025-07-27 16:05:16
VEH-068,2025-07-03,64.3,89.08,17.85,32,4835,0,,high_rpm,0,0.18638353,2025-07-27 16:05:16
VEH-069,2025-07-03,81.28,90.16,14.2,34,2786,1,,normal,0,0.000117722804,2025-07-27 16:05:16
VEH-070,2025-07-03,44.17,76.36,18.48,27,3117,6,,excessive_braking,1,0.9819932,2025-07-27 16:05:16
VEH-071,2025-07-03,39.01,75.91,11.88,34,2039,3,,normal,0,0.002686208,2025-07-27 16:05:16
VEH-072,2025-07-03,56.59,90.26,12.52,31,2924,3,,normal,0,0.0062362566,2025-07-27 16:05:16
VEH-073,2025-07-03,52.23,92.12,14.35,25,4516,0,,normal,0,0.11047111,2025-07-27 16:05:16
VEH-074,2025-07-03,56.68,66.57,20.79,33,4235,2,,normal,0,0.002540715,2025-07-27 16:05:16
VEH-075,2025-07-03,68.35,74.99,10.13,26,3633,2,,normal,0,0.01764437,2025-07-27 16:05:16
VEH-076,2025-07-03,62.96,92.81,15.93,39,2360,0,,normal,0,6.6458015e-05,2025-07-27 16:05:16
VEH-077,2025-07-03,63.97,68.39,15.1,35,2010,6,,excessive_braking,1,0.98984116,2025-07-27 16:05:16
VEH-078,2025-07-03,16.83,72.6,16.55,32,4251,1,,normal,0,0.010831141,2025-07-27 16:05:16
VEH-079,2025-07-03,31.7,81.58,17.79,27,3884,3,,normal,0,0.0046606897,2025-07-27 16:05:16
VEH-080,2025-07-03,61.07,83.03,12.9,25,4208,2,,normal,0,0.020319313,2025-07-27 16:05:16
VEH-081,2025-07-03,52.46,90.68,13.06,35,3309,5,,normal,0,0.038854755,2025-07-27 16:05:16
VEH-082,2025-07-03,70.02,104.06,17.56,31,3656,1,,normal,0,0.0010283872,2025-07-27 16:05:16
VEH-083,2025-07-03,62.12,62.75,14.74,36,2127,1,,normal,0,1.9157324e-05,2025-07-27 16:05:16
VEH-084,2025-07-03,35.82,89.35,17.78,35,2946,3,,normal,0,0.0027216817,2025-07-27 16:05:16
VEH-085,2025-07-03,73.86,75.6,13.35,30,3986,6,,excessive_braking,1,0.99285156,2025-07-27 16:05:16
VEH-086,2025-07-03,66.08,94.56,14.97,29,4578,6,,excessive_braking,1,0.98935425,2025-07-27 16:05:16
VEH-087,2025-07-03,47.87,82.25,10.77,29,3633,1,,normal,0,0.025383523,2025-07-27 16:05:16
VEH-088,2025-07-03,46.24,73.03,16.97,31,4961,5,,high_rpm,1,0.7162142,2025-07-27 16:05:16
VEH-089,2025-07-03,68.28,91.93,12.75,37,4603,1,,normal,0,0.12424725,2025-07-27 16:05:16
VEH-090,2025-07-03,49.64,85.42,18.53,32,4352,1,,normal,0,0.010953407,2025-07-27 16:05:16
VEH-091,2025-07-03,82.7,78.3,16.62,26,2061,3,,normal,0,2.7813781e-05,2025-07-27 16:05:16
VEH-092,2025-07-03,47.84,95.84,16.37,31,4841,3,,high_rpm,0,0.4238088,2025-07-27 16:05:16
VEH-093,2025-07-03,39.3,74.74,17.63,30,4458,3,,normal,0,0.041234773,2025-07-27 16:05:16
VEH-094,2025-07-03,65.02,73.59,16.2,32,4109,1,,normal,0,0.0012261455,2025-07-27 16:05:16
VEH-095,2025-07-03,41.12,88.33,13.07,25,4962,5,,high_rpm,1,0.5707233,2025-07-27 16:05:16
VEH-096,2025-07-03,41.02,78.27,15.16,29,3024,0,,normal,0,0.00047600744,2025-07-27 16:05:16
VEH-097,2025-07-03,44.65,93.1,12.07,26,2798,3,,normal,0,0.018829351,2025-07-27 16:05:16
VEH-098,2025-07-03,69.74,94.59,12.29,25,4073,5,,normal,0,0.033024296,2025-07-27 16:05:16
VEH-099,2025-07-03,54.62,83.45,11.73,38,3594,3,,normal,0,0.022355858,2025-07-27 16:05:16
VEH-100,2025-07-03,49.63,95.64,12.59,39,4433,1,,normal,0,0.09216504,2025-07-27 16:05:16
VEH-001,2025-07-04,54.8,81.07,14.89,27,4645,2,,normal,0,0.12799986,2025-07-27 16:05:16
VEH-002,2025-07-04,46.54,86.15,14.85,36,3755,4,,normal,0,0.014006656,2025-07-27 16:05:16
VEH-003,2025-07-04,49.82,82.08,16.03,31,2012,0,,normal,0,4.6429752e-05,2025-07-27 16:05:16
VEH-004,2025-07-04,57.86,102.5,14.42,29,3489,5,,normal,0,0.027204523,2025-07-27 16:05:16
VEH-005,2025-07-04,57.57,88.99,16.24,30,2252,3,,normal,0,0.00040985763,2025-07-27 16:05:16
VEH-006,2025-07-04,57.69,68.97,18.42,34,3986,5,,normal,0,0.019739026,2025-07-27 16:05:16
VEH-007,2025-07-04,54.21,97.71,15.15,36,4729,2,,normal,0,0.29873174,2025-07-27 16:05:16
VEH-008,2025-07-04,65.69,86.35,15.74,29,2512,3,,normal,0,0.00023330997,2025-07-27 16:05:16
VEH-009,2025-07-04,56.82,73.36,18.11,32,2436,1,,normal,0,1.2112973e-05,2025-07-27 16:05:16
VEH-010,2025-07-04,38.32,95.78,18.38,35,3428,2,,normal,0,0.005057054,2025-07-27 16:05:16
VEH-011,2025-07-04,40.85,94.73,9.79,36,2059,1,,normal,0,0.036600694,2025-07-27 16:05:16
VEH-012,2025-07-04,79.7,81.77,12.42,35,3397,5,,normal,0,0.033902764,2025-07-27 16:05:16
VEH-013,2025-07-04,48.05,74.75,11.91,37,4200,0,,normal,0,0.025511863,2025-07-27 16:05:16
VEH-014,2025-07-04,49.97,103.53,10.53,34,3243,6,,excessive_braking,1,0.99308836,2025-07-27 16:05:16
VEH-015,2025-07-04,55.42,85.35,14.84,34,3340,5,,normal,0,0.02722567,2025-07-27 16:05:16
VEH-016,2025-07-04,55.55,94.71,19.06,29,4797,4,,normal,0,0.38457075,2025-07-27 16:05:16
VEH-017,2025-07-04,54.6,90.5,13.28,25,3662,4,,normal,0,0.012464535,2025-07-27 16:05:16
VEH-018,2025-07-04,80.35,80.44,12.31,36,2002,3,,normal,0,0.00024186731,2025-07-27 16:05:16
VEH-019,2025-07-04,79.63,79.52,14.1,28,4897,2,,high_rpm,0,0.3918748,2025-07-27 16:05:16
VEH-020,2025-07-04,54.24,66.51,16.93,39,4274,0,,normal,0,0.003917346,2025-07-27 16:05:16
VEH-021,2025-07-04,43.11,69.75,17.23,34,2516,5,,normal,0,0.007423793,2025-07-27 16:05:16
VEH-022,2025-07-04,51.75,93.91,17.58,32,2027,6,,excessive_braking,1,0.99447066,2025-07-27 16:05:16
VEH-023,2025-07-04,52.19,95.38,14.14,30,4765,0,,normal,0,0.44409737,2025-07-27 16:05:16
VEH-024,2025-07-04,70.29,83.78,17.16,31,3670,3,,normal,0,0.0007823813,2025-07-27 16:05:16
VEH-025,2025-07-04,29.59,75.95,13.56,39,2397,2,,normal,0,0.001118543,2025-07-27 16:05:16
VEH-026,2025-07-04,86.99,68.54,18.01,37,3815,0,,normal,0,7.7141696e-05,2025-07-27 16:05:16
VEH-027,2025-07-04,53.32,76.27,15.0,25,2647,5,,normal,0,0.014162215,2025-07-27 16:05:16
VEH-028,2025-07-04,58.01,98.1,16.17,30,4101,2,,normal,0,0.008866602,2025-07-27 16:05:16
VEH-029,2025-07-04,85.23,91.23,12.88,29,2682,4,,normal,0,0.0016605192,2025-07-27 16:05:16
VEH-030,2025-07-04,68.39,86.56,9.6,33,4561,0,,normal,0,0.2529827,2025-07-27 16:05:16
VEH-031,2025-07-04,56.95,95.33,11.63,27,4897,3,,high_rpm,0,0.3450303,2025-07-27 16:05:16
VEH-032,2025-07-04,73.16,87.12,13.28,31,3228,1,,normal,0,0.00069649046,2025-07-27 16:05:16
VEH-033,2025-07-04,37.16,86.89,11.99,39,4573,4,,normal,0,0.20874692,2025-07-27 16:05:16
VEH-034,2025-07-04,59.33,75.7,14.58,34,2014,2,,normal,0,6.610482e-05,2025-07-27 16:05:16
VEH-035,2025-07-04,44.15,85.86,14.44,30,3832,5,,normal,0,0.021505099,2025-07-27 16:05:16
VEH-036,2025-07-04,60.78,96.75,14.4,30,3295,5,,normal,0,0.020203989,2025-07-27 16:05:16
VEH-037,2025-07-04,73.63,85.13,15.49,39,4087,5,,normal,0,0.027470265,2025-07-27 16:05:16
VEH-038,2025-07-04,110.51,72.23,22.01,35,4174,0,,normal,0,0.0001620877,2025-07-27 16:05:16
VEH-039,2025-07-04,53.22,81.76,16.82,39,3990,0,,normal,0,0.0013372031,2025-07-27 16:05:16
VEH-040,2025-07-04,64.23,88.65,11.8,25,2470,4,,normal,0,0.0071299034,2025-07-27 16:05:16
VEH-041,2025-07-04,82.79,73.88,16.65,36,3917,6,,excessive_braking,1,0.9903251,2025-07-27 16:05:16
VEH-042,2025-07-04,46.67,72.72,10.38,39,2665,4,,normal,0,0.015310508,2025-07-27 16:05:16
VEH-043,2025-07-04,72.0,101.74,12.35,35,4068,6,,excessive_braking,1,0.9862271,2025-07-27 16:05:16
VEH-044,2025-07-04,55.94,72.67,15.86,32,2161,3,,normal,0,8.899569e-05,2025-07-27 16:05:16
VEH-045,2025-07-04,46.66,85.45,10.36,27,2562,6,,excessive_braking,1,0.99610966,2025-07-27 16:05:16
VEH-046,2025-07-04,68.39,79.84,13.2,39,2966,0,,normal,0,0.00019604071,2025-07-27 16:05:16
VEH-047,2025-07-04,69.36,84.29,21.15,28,4329,6,,excessive_braking,1,0.99758565,2025-07-27 16:05:16
VEH-048,2025-07-04,81.78,95.71,21.24,30,4755,2,,normal,0,0.10534537,2025-07-27 16:05:16
VEH-049,2025-07-04,45.86,89.11,13.75,38,4439,3,,normal,0,0.090024166,2025-07-27 16:05:16
VEH-050,2025-07-04,53.21,76.39,14.04,38,3847,5,,normal,0,0.030617746,2025-07-27 16:05:16
VEH-051,2025-07-04,43.06,85.93,15.97,35,4225,6,,excessive_braking,1,0.9912686,2025-07-27 16:05:16
VEH-052,2025-07-04,54.62,84.99,9.81,34,2446,1,,normal,0,0.005485051,2025-07-27 16:05:16
VEH-053,2025-07-04,57.36,111.97,14.21,27,2611,1,,normal,0,0.007152142,2025-07-27 16:05:16
VEH-054,2025-07-04,54.11,84.27,17.04,30,4204,5,,normal,0,0.036207713,2025-07-27 16:05:16
VEH-055,2025-07-04,52.57,95.08,12.98,36,4513,4,,normal,0,0.092644095,2025-07-27 16:05:16
VEH-056,2025-07-04,88.45,82.87,13.41,37,3116,2,,normal,0,0.00032867954,2025-07-27 16:05:16
VEH-057,2025-07-04,62.19,74.99,12.53,40,4242,5,,normal,0,0.070898086,2025-07-27 16:05:16
VEH-058,2025-07-04,66.12,72.77,19.37,25,2716,0,,normal,0,6.1721466e-06,2025-07-27 16:05:16
VEH-059,2025-07-04,46.98,71.39,14.74,37,4048,0,,normal,0,0.0028317594,2025-07-27 16:05:16
VEH-060,2025-07-04,44.45,78.5,9.39,26,3714,6,,excessive_braking,1,0.9918321,2025-07-27 16:05:16
VEH-061,2025-07-04,85.12,88.91,14.63,31,4745,4,,normal,0,0.11706087,2025-07-27 16:05:16
VEH-062,2025-07-04,40.47,91.91,17.24,35,4301,2,,normal,0,0.033024777,2025-07-27 16:05:16
VEH-063,2025-07-04,63.28,87.28,14.62,40,2383,1,,normal,0,0.00011166746,2025-07-27 16:05:16
VEH-064,2025-07-04,46.99,88.3,17.62,36,3132,1,,normal,0,0.00034197443,2025-07-27 16:05:16
VEH-065,2025-07-04,72.43,85.3,17.3,25,4007,2,,normal,0,0.0015590133,2025-07-27 16:05:16
VEH-066,2025-07-04,48.05,100.02,14.63,27,3167,4,,normal,0,0.019241245,2025-07-27 16:05:16
VEH-067,2025-07-04,70.43,91.46,14.49,37,3293,0,,normal,0,0.00032958607,2025-07-27 16:05:16
VEH-068,2025-07-04,71.88,70.45,10.59,31,4449,1,,normal,0,0.097259395,2025-07-27 16:05:16
VEH-069,2025-07-04,28.83,67.64,18.05,33,2029,4,,normal,0,0.00018855838,2025-07-27 16:05:16
VEH-070,2025-07-04,38.81,83.15,12.97,30,3526,4,,normal,0,0.013217546,2025-07-27 16:05:16
VEH-071,2025-07-04,32.55,93.75,11.63,31,4019,3,,normal,0,0.09164343,2025-07-27 16:05:16
VEH-072,2025-07-04,22.25,85.18,13.06,36,2230,5,,normal,0,0.1329922,2025-07-27 16:05:16
VEH-073,2025-07-04,52.9,94.53,15.89,31,4632,3,,normal,0,0.14720231,2025-07-27 16:05:16
VEH-074,2025-07-04,66.13,80.09,17.54,27,4023,5,,normal,0,0.022604184,2025-07-27 16:05:16
VEH-075,2025-07-04,59.22,88.35,17.96,29,3460,4,,normal,0,0.0019789285,2025-07-27 16:05:16
VEH-076,2025-07-04,27.34,73.35,11.29,33,3016,6,,excessive_braking,1,0.9937423,2025-07-27 16:05:16
VEH-077,2025-07-04,76.0,76.05,14.17,26,2569,3,,normal,0,0.00025916417,2025-07-27 16:05:16
VEH-078,2025-07-04,57.78,105.65,17.99,37,3795,0,,normal,0,0.002550476,2025-07-27 16:05:16
VEH-079,2025-07-04,60.23,101.3,9.82,40,2787,3,,normal,0,0.037763648,2025-07-27 16:05:16
VEH-080,2025-07-04,40.1,91.39,13.64,25,4313,0,,normal,0,0.076712765,2025-07-27 16:05:16
VEH-081,2025-07-04,71.47,92.39,15.68,33,2406,4,,normal,0,0.00093883317,2025-07-27 16:05:16
VEH-082,2025-07-04,16.93,81.22,12.28,35,4940,1,,high_rpm,1,0.7341077,2025-07-27 16:05:16
VEH-083,2025-07-04,48.27,87.88,15.14,39,2178,5,,normal,0,0.029013269,2025-07-27 16:05:16
VEH-084,2025-07-04,41.04,100.62,19.44,28,2409,2,,normal,0,0.0012715488,2025-07-27 16:05:16
VEH-085,2025-07-04,47.13,72.81,11.06,40,2546,6,,excessive_braking,1,0.9973637,2025-07-27 16:05:16
VEH-086,2025-07-04,48.56,80.63,17.87,35,4892,2,,high_rpm,1,0.50781333,2025-07-27 16:05:16
VEH-087,2025-07-04,22.81,85.99,14.27,35,2368,6,,excessive_braking,1,0.9957031,2025-07-27 16:05:16
VEH-088,2025-07-04,62.75,97.47,11.48,35,4079,5,,normal,0,0.050457638,2025-07-27 16:05:16
VEH-089,2025-07-04,47.56,75.65,10.79,39,3332,0,,normal,0,0.0059850654,2025-07-27 16:05:16
VEH-090,2025-07-04,45.37,73.14,8.05,38,4681,3,,normal,0,0.4842479,2025-07-27 16:05:16
VEH-091,2025-07-04,25.65,98.63,12.08,25,2323,3,,normal,0,0.09065678,2025-07-27 16:05:16
VEH-092,2025-07-04,64.4,91.23,14.32,26,2335,1,,normal,0,0.0003632305,2025-07-27 16:05:16
VEH-093,2025-07-04,51.49,70.67,14.88,28,2061,6,,excessive_braking,1,0.98863757,2025-07-27 16:05:16
VEH-094,2025-07-04,55.57,67.22,9.21,37,2425,0,,normal,0,0.0009785142,2025-07-27 16:05:16
VEH-095,2025-07-04,34.23,80.75,16.76,27,4836,3,,high_rpm,0,0.33043137,2025-07-27 16:05:16
VEH-096,2025-07-04,50.87,97.29,13.55,40,2748,6,,excessive_braking,1,0.99465114,2025-07-27 16:05:16
VEH-097,2025-07-04,79.92,96.38,13.44,30,4762,2,,normal,0,0.14662726,2025-07-27 16:05:16
VEH-098,2025-07-04,54.66,98.65,19.27,33,4038,4,,normal,0,0.014375611,2025-07-27 16:05:16
VEH-099,2025-07-04,29.47,79.55,13.66,38,2840,1,,normal,0,0.0019883192,2025-07-27 16:05:16
VEH-100,2025-07-04,64.67,80.76,22.24,29,4992,2,,high_rpm,0,0.38471004,2025-07-27 16:05:16
VEH-001,2025-07-05,75.25,76.87,13.9,38,2537,6,,excessive_braking,1,0.9942101,2025-07-27 16:05:16
VEH-002,2025-07-05,68.76,102.77,11.45,25,2092,5,,normal,0,0.13261828,2025-07-27 16:05:16
VEH-003,2025-07-05,71.7,84.57,14.59,28,3951,1,,normal,0,0.0024494987,2025-07-27 16:05:16
VEH-004,2025-07-05,47.23,90.58,15.42,36,4583,0,,normal,0,0.1342724,2025-07-27 16:05:16
VEH-005,2025-07-05,75.86,99.37,11.69,29,3821,2,,normal,0,0.01451056,2025-07-27 16:05:16
VEH-006,2025-07-05,53.86,85.72,14.12,34,2625,2,,normal,0,0.000755626,2025-07-27 16:05:16
VEH-007,2025-07-05,31.68,71.76,15.31,40,3585,2,,normal,0,0.0023823404,2025-07-27 16:05:16
VEH-008,2025-07-05,75.47,95.95,18.57,25,3211,3,,normal,0,0.0003885577,2025-07-27 16:05:16
VEH-009,2025-07-05,28.06,79.51,14.71,33,2002,6,,excessive_braking,1,0.9939807,2025-07-27 16:05:16
VEH-010,2025-07-05,22.26,80.43,15.74,30,3587,2,,normal,0,0.00498192,2025-07-27 16:05:16
VEH-011,2025-07-05,54.82,88.35,15.32,39,4793,5,,normal,0,0.4489514,2025-07-27 16:05:16
VEH-012,2025-07-05,59.26,86.81,12.14,35,2768,3,,normal,0,0.00353617,2025-07-27 16:05:16
VEH-013,2025-07-05,68.79,78.07,15.27,36,3433,1,,normal,0,0.00029234117,2025-07-27 16:05:16
VEH-014,2025-07-05,70.16,84.73,18.6,29,2027,1,,normal,0,6.811219e-06,2025-07-27 16:05:16
VEH-015,2025-07-05,40.7,76.06,16.57,38,2171,6,,excessive_braking,1,0.9868825,2025-07-27 16:05:16
VEH-016,2025-07-05,44.46,78.94,15.69,38,2890,6,,excessive_braking,1,0.9928886,2025-07-27 16:05:16
VEH-017,2025-07-05,65.88,79.37,18.47,32,2325,3,,normal,0,3.9282e-05,2025-07-27 16:05:16
VEH-018,2025-07-05,56.72,63.28,12.28,28,4929,3,,high_rpm,1,0.7083849,2025-07-27 16:05:16
VEH-019,2025-07-05,47.65,68.48,16.39,40,2529,3,,normal,0,0.00012598108,2025-07-27 16:05:16
VEH-020,2025-07-05,59.67,86.53,11.67,28,4104,2,,normal,0,0.03810072,2025-07-27 16:05:16
VEH-021,2025-07-05,44.93,82.36,16.8,35,3377,6,,excessive_braking,1,0.9916475,2025-07-27 16:05:16
VEH-022,2025-07-05,63.37,106.08,11.37,39,3679,2,,normal,0,0.027176473,2025-07-27 16:05:16
VEH-023,2025-07-05,47.34,93.77,10.76,27,2212,1,,normal,0,0.010951434,2025-07-27 16:05:16
VEH-024,2025-07-05,58.15,79.82,18.03,32,2796,4,,normal,0,0.00035042857,2025-07-27 16:05:16
VEH-025,2025-07-05,46.06,87.96,15.6,25,2873,0,,normal,0,0.00076543813,2025-07-27 16:05:16
VEH-026,2025-07-05,44.46,87.62,15.42,34,2390,0,,normal,0,0.00027969448,2025-07-27 16:05:16
VEH-027,2025-07-05,58.57,81.81,12.29,38,4803,0,,high_rpm,1,0.5029087,2025-07-27 16:05:16
VEH-028,2025-07-05,72.72,87.0,15.01,36,4292,2,,normal,0,0.008684364,2025-07-27 16:05:16
VEH-029,2025-07-05,25.42,79.62,16.43,35,2804,3,,normal,0,0.0016374812,2025-07-27 16:05:16
VEH-030,2025-07-05,70.31,80.08,18.83,30,2889,0,,normal,0,1.147112e-05,2025-07-27 16:05:16
VEH-031,2025-07-05,77.89,70.53,16.05,30,4657,4,,normal,0,0.14099902,2025-07-27 16:05:16
VEH-032,2025-07-05,38.99,85.52,16.17,27,2198,2,,normal,0,0.00058658334,2025-07-27 16:05:16
VEH-033,2025-07-05,26.38,80.65,15.93,34,4173,3,,normal,0,0.023318665,2025-07-27 16:05:16
VEH-034,2025-07-05,79.69,93.81,24.97,32,4310,3,,normal,0,0.009672089,2025-07-27 16:05:16
VEH-035,2025-07-05,30.96,95.17,15.4,37,4204,1,,normal,0,0.07003765,2025-07-27 16:05:16
VEH-036,2025-07-05,42.53,91.79,18.82,36,3860,2,,normal,0,0.0033006552,2025-07-27 16:05:16
VEH-037,2025-07-05,28.42,91.67,14.13,31,3229,3,,normal,0,0.034309544,2025-07-27 16:05:16
VEH-038,2025-07-05,48.64,83.64,14.13,39,3064,3,,normal,0,0.002390664,2025-07-27 16:05:16
VEH-039,2025-07-05,55.43,92.49,18.75,25,2724,2,,normal,0,0.0002562675,2025-07-27 16:05:16
VEH-040,2025-07-05,38.35,72.82,16.34,38,3609,1,,normal,0,0.0006556695,2025-07-27 16:05:16
VEH-041,2025-07-05,63.24,78.34,15.11,37,2697,1,,normal,0,8.408517e-05,2025-07-27 16:05:16
VEH-042,2025-07-05,43.82,66.76,10.29,37,4887,0,,high_rpm,1,0.73720497,2025-07-27 16:05:16
VEH-043,2025-07-05,41.46,108.07,20.91,35,3849,4,,normal,0,0.035712212,2025-07-27 16:05:16
VEH-044,2025-07-05,38.81,98.54,18.07,36,2986,0,,normal,0,0.0014219447,2025-07-27 16:05:16
VEH-045,2025-07-05,57.09,86.75,18.52,28,2664,2,,normal,0,9.486134e-05,2025-07-27 16:05:16
VEH-046,2025-07-05,48.36,77.44,17.63,32,3636,4,,normal,0,0.0023095596,2025-07-27 16:05:16
VEH-047,2025-07-05,45.62,89.58,12.33,34,3903,1,,normal,0,0.0363747,2025-07-27 16:05:16
VEH-048,2025-07-05,82.2,95.2,12.44,34,4599,4,,normal,0,0.048598338,2025-07-27 16:05:16
VEH-049,2025-07-05,82.32,88.99,12.45,31,2264,2,,normal,0,0.00022447116,2025-07-27 16:05:16
VEH-050,2025-07-05,34.48,81.75,11.46,33,4621,4,,normal,0,0.22413126,2025-07-27 16:05:16
VEH-051,2025-07-05,42.38,88.29,14.75,37,4178,5,,normal,0,0.054323133,2025-07-27 16:05:16
VEH-052,2025-07-05,54.05,94.3,14.72,32,4226,6,,excessive_braking,1,0.9870038,2025-07-27 16:05:16
VEH-053,2025-07-05,45.93,66.85,7.81,34,2539,4,,low_fuel_efficiency,0,0.039808776,2025-07-27 16:05:16
VEH-054,2025-07-05,62.04,85.97,12.77,30,3685,6,,excessive_braking,1,0.9908248,2025-07-27 16:05:16
VEH-055,2025-07-05,35.23,118.59,15.42,27,4739,0,,normal,1,0.7723197,2025-07-27 16:05:16
VEH-056,2025-07-05,44.39,70.17,14.61,40,2858,5,,normal,0,0.02238458,2025-07-27 16:05:16
VEH-057,2025-07-05,45.08,89.32,16.47,32,3321,0,,normal,0,0.00089654536,2025-07-27 16:05:16
VEH-058,2025-07-05,51.24,99.34,14.7,32,4423,0,,normal,0,0.08973268,2025-07-27 16:05:16
VEH-059,2025-07-05,61.65,69.29,16.18,34,2820,5,,normal,0,0.011177083,2025-07-27 16:05:16
VEH-060,2025-07-05,63.13,83.7,16.81,34,4084,1,,normal,0,0.0013833097,2025-07-27 16:05:16
VEH-061,2025-07-05,56.1,98.26,12.25,31,4035,5,,normal,0,0.0447669,2025-07-27 16:05:16
VEH-062,2025-07-05,82.14,79.07,15.64,34,3992,0,,normal,0,0.00055314595,2025-07-27 16:05:16
VEH-063,2025-07-05,26.94,84.32,13.63,32,3929,2,,normal,0,0.026144376,2025-07-27 16:05:16
VEH-064,2025-07-05,55.34,75.87,15.49,37,4340,3,,normal,0,0.023566483,2025-07-27 16:05:16
VEH-065,2025-07-05,56.81,80.64,16.74,38,2700,3,,normal,0,0.00021588148,2025-07-27 16:05:16
VEH-066,2025-07-05,48.86,86.17,13.68,29,2512,3,,normal,0,0.0029717137,2025-07-27 16:05:16
VEH-067,2025-07-05,69.79,95.46,11.42,29,3120,2,,normal,0,0.006881649,2025-07-27 16:05:16
VEH-068,2025-07-05,35.91,78.4,17.21,33,3746,2,,normal,0,0.0015617781,2025-07-27 16:05:16
VEH-069,2025-07-05,44.5,94.58,17.2,29,3629,0,,normal,0,0.0026916813,2025-07-27 16:05:16
VEH-070,2025-07-05,33.58,95.51,11.43,39,3938,3,,normal,0,0.09774922,2025-07-27 16:05:16
VEH-071,2025-07-05,34.19,83.31,8.65,25,2925,1,,normal,0,0.045081843,2025-07-27 16:05:16
VEH-072,2025-07-05,39.6,82.23,17.1,26,4158,6,,excessive_braking,1,0.9855318,2025-07-27 16:05:16
VEH-073,2025-07-05,70.06,93.52,13.19,25,2400,3,,normal,0,0.0016926521,2025-07-27 16:05:16
VEH-074,2025-07-05,37.49,89.62,12.21,29,4411,3,,normal,0,0.07568354,2025-07-27 16:05:16
VEH-075,2025-07-05,42.98,103.95,14.27,29,4781,4,,normal,0,0.28663024,2025-07-27 16:05:16
VEH-076,2025-07-05,59.58,97.57,14.24,25,4137,0,,normal,0,0.01869564,2025-07-27 16:05:16
